Date,Open,High,Low,Close,Volume,Adj Close
2013-08-09,82.279999,82.279999,82.279999,82.279999,000,79.218135
2013-08-08,82.269997,82.279999,82.269997,82.279999,200,79.218135
2013-08-07,81.989998,82.220001,81.989998,82.220001,800,79.160371
2013-08-06,81.82,81.900002,81.809998,81.900002,1100,78.852279
2013-08-05,81.849998,81.879997,81.849998,81.879997,400,78.833019
2013-08-02,82.00,82.099998,82.00,82.099998,3700,79.044833
2013-08-01,81.620003,81.620003,81.349998,81.389999,10400,78.361255
2013-07-31,81.589996,82.190002,81.589996,82.190002,1200,79.131488
2013-07-30,82.349998,82.349998,82.349998,82.349998,000,79.184436
2013-07-29,82.330002,82.349998,82.330002,82.349998,800,79.184436
2013-07-26,82.449997,82.449997,82.410004,82.410004,2000,79.242135
2013-07-25,82.00,82.150002,81.949997,82.150002,800,78.992127
2013-07-24,82.199997,82.199997,82.199997,82.199997,200,79.040201
2013-07-23,82.760002,82.769997,82.760002,82.769997,300,79.588289
2013-07-22,82.860001,82.910004,82.860001,82.910004,300,79.722914
2013-07-19,82.809998,82.839996,82.809998,82.839996,3100,79.655598
2013-07-18,82.589996,82.589996,82.580002,82.580002,400,79.405598
2013-07-17,82.910004,82.910004,82.779999,82.779999,400,79.597907
2013-07-16,82.309998,82.309998,82.309998,82.309998,000,79.145973
2013-07-15,82.379997,82.379997,82.309998,82.309998,1700,79.145973
2013-07-12,82.190002,82.190002,82.190002,82.190002,000,79.03059
2013-07-11,82.00,82.190002,82.00,82.190002,2300,79.03059
2013-07-10,81.599998,81.760002,81.489998,81.489998,5100,78.357494
2013-07-09,81.589996,81.589996,81.589996,81.589996,000,78.453649
2013-07-08,81.510002,81.589996,81.510002,81.589996,300,78.453649
2013-07-05,81.349998,81.349998,81.209999,81.209999,4000,78.088259
2013-07-03,82.779999,82.779999,82.779999,82.779999,200,79.597907
2013-07-02,82.720001,82.730003,82.720001,82.730003,1100,79.549833
2013-07-01,82.459999,82.510002,82.459999,82.510002,700,79.338289
2013-06-28,82.370003,82.639999,82.330002,82.639999,16600,79.463289
2013-06-27,82.690002,82.870003,82.599998,82.870003,4300,79.580604
2013-06-26,82.540001,82.540001,82.209999,82.449997,1600,79.17727
2013-06-25,82.43,82.43,82.139999,82.150002,1600,78.889183
2013-06-24,81.879997,82.269997,81.82,82.220001,8800,78.956404
2013-06-21,83.050003,83.059998,82.459999,82.459999,21800,79.186875
2013-06-20,83.699997,83.699997,83.129997,83.150002,2700,79.849489
2013-06-19,84.769997,84.769997,83.690002,83.690002,4300,80.368055
2013-06-18,84.699997,84.760002,84.68,84.760002,5000,81.395583
2013-06-17,85.099998,85.099998,85.059998,85.059998,5600,81.683671
2013-06-14,85.139999,85.139999,84.980003,84.980003,5500,81.606852
2013-06-13,84.50,84.989998,84.50,84.940002,17200,81.568439
2013-06-12,84.43,84.639999,84.400002,84.470001,2000,81.117093
2013-06-11,84.669998,84.669998,84.239998,84.540001,8100,81.184315
2013-06-10,84.650002,84.650002,84.370003,84.480003,6400,81.126698
2013-06-07,84.709999,84.709999,84.709999,84.709999,100,81.347565
2013-06-06,85.129997,85.879997,85.120003,85.510002,1800,82.115813
2013-06-05,85.110001,85.290001,85.050003,85.230003,2400,81.846928
2013-06-04,85.32,85.32,85.32,85.32,200,81.933352
2013-06-03,85.309998,85.309998,85.309998,85.309998,200,81.923747
2013-05-31,85.239998,85.239998,85.239998,85.239998,000,81.856526
2013-05-30,85.169998,85.239998,85.169998,85.239998,300,81.752809
2013-05-29,85.00,85.099998,85.00,85.099998,400,81.618537
2013-05-28,85.199997,85.230003,85.139999,85.139999,900,81.656901
2013-05-24,85.830002,85.830002,85.830002,85.830002,000,82.318676
2013-05-23,86.029999,86.029999,85.830002,85.830002,1500,82.318676
2013-05-22,86.510002,86.620003,85.690002,85.860001,25600,82.347447
2013-05-21,86.110001,86.470001,86.110001,86.449997,2500,82.913306
2013-05-20,86.449997,86.449997,86.25,86.269997,1100,82.74067
2013-05-17,86.599998,86.599998,86.489998,86.519997,5400,82.980442
2013-05-16,86.769997,86.769997,86.769997,86.769997,300,83.220215
2013-05-15,86.190002,86.290001,86.190002,86.290001,300,82.759856
2013-05-14,86.43,86.43,86.279999,86.279999,400,82.750263
2013-05-13,86.43,86.440002,86.43,86.440002,2400,82.903721
2013-05-10,86.519997,86.629997,86.519997,86.57,2000,83.0284
2013-05-09,87.160004,87.160004,87.160004,87.160004,000,83.594267
2013-05-08,87.160004,87.160004,87.160004,87.160004,400,83.594267
2013-05-07,87.43,87.43,87.43,87.43,000,83.853218
2013-05-06,87.43,87.43,87.43,87.43,000,83.853218
2013-05-03,87.43,87.43,87.43,87.43,1000,83.853218
2013-05-02,88.029999,88.080002,88.029999,88.080002,300,84.476627
2013-05-01,88.059998,88.160004,88.059998,88.160004,2100,84.553356
2013-04-30,87.919998,87.919998,87.919998,87.919998,000,84.32317
2013-04-29,87.949997,87.959999,87.910004,87.919998,1100,84.219592
2013-04-26,87.900002,87.900002,87.900002,87.900002,400,84.200437
2013-04-25,87.629997,87.629997,87.629997,87.629997,200,83.941797
2013-04-24,87.690002,87.730003,87.669998,87.730003,15300,84.037594
2013-04-23,87.709999,87.730003,87.709999,87.709999,500,84.018432
2013-04-22,87.639999,87.639999,87.639999,87.639999,000,83.951378
2013-04-19,87.639999,87.639999,87.639999,87.639999,200,83.951378
2013-04-18,87.769997,87.769997,87.769997,87.769997,000,84.075904
2013-04-17,87.769997,87.769997,87.769997,87.769997,200,84.075904
2013-04-16,87.510002,87.510002,87.480003,87.480003,500,83.798116
2013-04-15,87.550003,87.75,87.550003,87.75,600,84.056749
2013-04-12,87.32,87.440002,87.32,87.440002,300,83.759799
2013-04-11,87.07,87.07,87.07,87.07,200,83.405369
2013-04-10,87.120003,87.129997,87.099998,87.099998,8000,83.434105
2013-04-09,87.440002,87.440002,87.330002,87.330002,400,83.654428
2013-04-08,87.510002,87.559998,87.309998,87.309998,1300,83.635266
2013-04-05,87.699997,87.699997,87.68,87.690002,2400,83.999277
2013-04-04,87.160004,87.220001,87.160004,87.220001,300,83.549057
2013-04-03,86.900002,86.910004,86.900002,86.910004,600,83.252107
2013-04-02,86.690002,86.690002,86.690002,86.690002,000,83.041365
2013-04-01,86.580002,86.690002,86.580002,86.690002,300,83.041365
2013-03-28,86.82,86.82,86.82,86.82,000,83.165891
2013-03-27,86.82,86.82,86.82,86.82,200,83.062435
2013-03-26,86.300003,86.300003,86.300003,86.300003,400,82.564944
2013-03-25,86.360001,86.360001,86.360001,86.360001,200,82.622344
2013-03-22,86.550003,86.550003,86.099998,86.190002,1600,82.459704
2013-03-21,86.160004,86.190002,86.139999,86.190002,1100,82.459704
2013-03-20,86.099998,86.099998,86.050003,86.050003,500,82.325764
2013-03-19,86.239998,86.239998,86.18,86.18,32700,82.450135
2013-03-18,85.709999,85.709999,85.709999,85.709999,000,82.000475
2013-03-15,85.699997,85.709999,85.699997,85.709999,21000,82.000475
2013-03-14,85.269997,85.360001,85.269997,85.269997,1600,81.579516
2013-03-13,85.489998,85.489998,85.489998,85.489998,000,81.789995
2013-03-12,85.489998,85.489998,85.489998,85.489998,200,81.789995
2013-03-11,85.230003,85.230003,85.230003,85.230003,100,81.541253
2013-03-08,85.25,85.269997,85.169998,85.199997,3400,81.512546
2013-03-07,85.839996,85.839996,85.669998,85.669998,300,81.962205
2013-03-06,86.099998,86.099998,86.010002,86.010002,300,82.287494
2013-03-05,86.559998,86.559998,86.559998,86.559998,000,82.813686
2013-03-04,86.559998,86.559998,86.559998,86.559998,000,82.813686
2013-03-01,86.540001,86.57,86.529999,86.559998,800,82.813686
2013-02-28,86.279999,86.279999,86.230003,86.230003,700,82.497973
2013-02-27,86.540001,86.540001,86.32,86.339996,600,82.497965
2013-02-26,86.00,86.00,86.00,86.00,000,82.173098
2013-02-25,86.00,86.00,86.00,86.00,400,82.173098
2013-02-22,85.870003,85.870003,85.839996,85.839996,900,82.020214
2013-02-21,85.900002,85.900002,85.900002,85.900002,200,82.077549
2013-02-20,85.510002,85.57,85.400002,85.57,20200,81.762232
2013-02-19,85.620003,85.620003,85.599998,85.599998,500,81.790896
2013-02-15,85.470001,85.470001,85.470001,85.470001,1000,81.666684
2013-02-14,85.269997,85.269997,85.269997,85.269997,000,81.475579
2013-02-13,85.309998,85.309998,85.269997,85.269997,700,81.475579
2013-02-12,85.540001,85.559998,85.540001,85.559998,800,81.752675
